hotel_name,rating,description,address,url,city,latitude,longitude
Novotel Marseille Centre Prado Vélodrome,7.9,"Novotel Marseille Centre Prado is located in one of Marseilles’ business districts. It is 50 metres from the Périer Metro Station providing access to all areas of the city, and 1.5 km from the Orange Velodrome Stadium.

Air-conditioned guest rooms feature a flat-screen TV with satellite channels and a mini-fridge. There are also facilities for making tea and coffee, and the bathrooms include a hairdryer and free toiletries. Free Wi-Fi access is provided.

The restaurant Novotel Café offers a menu of seasonal produce and daily specials featuring original and modern cuisine with a selection of salads, sandwiches, meals and desserts. Guests can have a professional meeting, or enjoy a glass of wine in the open space.

Centre de Congrès is 1 km away and the hotel is 2 km from the Old Port and La Canebière Boulevard; all of which are accessible by transit.

Marseille Saint-Charles Train Station is a 10-minute drive away and Marseille Airport is a 30-minute drive away. Marseille Chanot Exposition Centre is 1.2 km away. Paid public parking is available nearby with charging stations for electric cars available.","103, Avenue du Prado, 13008 Marseille, France",https://www.booking.com/hotel/fr/novotel-marseille-centre-prado.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao2F9tAGwAIB0gIkODAyYWIwM2ItMjhhOS00OWVmLTgzYmUtZThmMWEwOWQ3MGI12AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=6&hpos=6&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318862&srpvid=bd405b864553054e&type=total&ucfs=1&,Marseille,43.28068115402996,5.387088060379028
The Good Mother - Vue sur Notre Dame de la Garde,8.8,"The Good Mother - Vue sur Notre Dame de la Garde in Marseille offers a spacious apartment with two bedrooms and two bathrooms. The living room includes a sofa and dining table, providing ample space for relaxation and meals.","12 Rue Henri Fiocca, 13001 Marseille, France",https://www.booking.com/hotel/fr/the-good-mother-vue-sur-notre-dame-de-la-garde.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao2F9tAGwAIB0gIkODAyYWIwM2ItMjhhOS00OWVmLTgzYmUtZThmMWEwOWQ3MGI12AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=5&hpos=5&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318862&srpvid=bd405b864553054e&type=total&ucfs=1&,Marseille,43.2978081199024,5.37366859206542
Vertigo Hostel,7.8,"Hostel Vertigo Vieux Port is located 5 minutes from the old port. Its central location means you can enjoy all that this beautiful city has to offer.
The first beach is a 15-minute walk away, France's oldest district, the Panier, is 20 minutes away, as is the iconic Bonne Mère, Notre Dame de la Garde cathedral, but be prepared to climb. It's worth it: the views and sunsets are magical! It's a perfect place to have a drink.
Auberge Vertigo is also close to metro, buses and tramway lines, so you can hike in the incredible Parc National des Calanques, stroll the streets, enjoy the beaches and the Mediterranean, and visit the surrounding area and Provence !

You'll find dormitories from 2 to 16 beds, spread out in several buildings around a large flourishing courtyard, where you can soak up the sun, have lunch and meet other guests for a drink. You can use the aromatic garden to flavour your dishes.

Two kitchens are available around the clock, as well as chill-out areas.
A laundry service is available.
Sanitary facilities are in the dormitories (several toilets and showers in the 6-, 8- and 16-bed dormitories).
You can arrive at any time; our team is on hand at reception to welcome you 24 hours a day. Chen-in from 3pm, and checked out at 10am, but feel free to come before or stay after, leaving your luggage in the free luggage room, taking advantage of the communal areas and the kitchen...

The Auberge offers an all-you-can-eat breakfast, served from 8am to 10am, for 6 euros.

The rooms and communal areas are equipped with air conditioning and heating, as well as Wi-Fi.

You can also enjoy the Vertigo bar-restaurant, on the corner of the street, from Tuesday to Saturday, from 6pm to 2am: tapas, bistro, cocktails...
Check out all our easter eggs and win a drink at the bar!


How to get there:

- From Gare Saint-Charles: Line 1, direction La Fourragère, Vieux Port or Estrangin station (15 minutes)
- Parking: Cours d'Estienne d'Orves car park (3 minutes)
https://www.indigoneo.fr/fr/parkings/17103/parking-estienne-dorves

- Le Vélo terminal (city bicycles) on the corner of the street


When you arrive, don't hesitate to ask the team for advice, they'll be delighted to help you discover our beautiful city, and scan the QR codes under your bed to find out about our favourite addresses!","38 Rue Fort Notre Dame, 13007 Marseille, France",https://www.booking.com/hotel/fr/vertigo-vieux-port-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao2F9tAGwAIB0gIkODAyYWIwM2ItMjhhOS00OWVmLTgzYmUtZThmMWEwOWQ3MGI12AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=4&hpos=4&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318862&srpvid=bd405b864553054e&type=total&ucfs=1&,Marseille,43.291397377840134,5.3719362616539
Appartement Lumineux - Climatisation - Balcon,,"Appartement Lumineux in Marseille offers a one-bedroom apartment with a living room and a bathroom. The kitchen includes a coffee machine, kitchenware, and a sofa bed. Guests can enjoy an inner courtyard view and a quiet street setting.","4e Etage 6 Rue de Village, 13006 Marseille, France",https://www.booking.com/hotel/fr/apartment-on-rue-de-village.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao2F9tAGwAIB0gIkODAyYWIwM2ItMjhhOS00OWVmLTgzYmUtZThmMWEwOWQ3MGI12AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=3&hpos=3&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318862&srpvid=bd405b864553054e&type=total&ucfs=1&,Marseille,43.2877479,5.3831754
MEININGER Marseille Centre la Joliette,8.5,"MEININGER Marseille Centre la Joliette in Marseille offers family rooms with air-conditioning, private bathrooms, and city views. Each room includes a seating area, free toiletries, and soundproofing.","25/27 Rue de Forbin, 13002 Marseille, France",https://www.booking.com/hotel/fr/meininger-marseille-centre-la-joliette.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao2F9tAGwAIB0gIkODAyYWIwM2ItMjhhOS00OWVmLTgzYmUtZThmMWEwOWQ3MGI12AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=2&hpos=2&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318862&srpvid=bd405b864553054e&type=total&ucfs=1&,Marseille,43.30574814984538,5.371058398811321
Cosy Studio City Center Marseille,,"Cosy Studio City Center Marseille offers a cosy apartment in Marseille. The property features one bedroom and one bathroom, providing a comfortable stay for guests.","95 Boulevard de Paris, 13002 Marseille, France",https://www.booking.com/hotel/fr/cosy-studio-city-center-marseille.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCEHNlYXJjaF9tYXJzZWlsbGVIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4Ao2F9tAGwAIB0gIkODAyYWIwM2ItMjhhOS00OWVmLTgzYmUtZThmMWEwOWQ3MGI12AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=1&hpos=1&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318862&srpvid=bd405b864553054e&type=total&ucfs=1&,Marseille,43.3094932,5.3702742
Hotel Le Méditérranée,6.6,"Situated in Saintes-Maries-de-la-Mer in the Provence-Alpes-Côte d'Azur Region, 100 metres from Eglise des Stes Maries and a 2-minute walk away from the beach and the port, Hotel Le Méditérranée features a sun terrace and views of the garden. Guests can enjoy the on-site bar. Free WiFi is offered.

The rooms have a flat-screen TV. Breakfast is served every morning on the terrace.

You will find luggage storage space at the property.

Nimes-Ales-Camargue-Cevennes Airport is 34 km from the property.","4 Rue Frédéric Mistral, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/le-mediterranee-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=24&hpos=24&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.451222809689,4.42666831779093
"Appartement front de mer avec vue et accès plage, Saintes-Maries-de-la-Mer",8.8,"Appartement front de mer avec vue et accès plage in Saintes-Maries-de-la-Mer offers direct beachfront access and stunning sea views. Amphora Beach is just a few steps away, providing easy beachfront relaxation.","2 Avenue Commandant Jacques Y Cousteau, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/appartement-bord-de-mer-avec-vue-et-acces-plage-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=23&hpos=23&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.453433711578,4.435737318524
Jolie maisonnette à proximité de toutes commodités,8.7,Jolie maisonnette à proximité de toutes commodités in Saintes-Maries-de-la-Mer offers direct beachfront access and a terrace with stunning sea views. Guests can relax on the balcony or enjoy the outdoor dining area.,"9 Rue Jarjaie, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/jolie-maisonnette-a-proximite-de-toutes-commodites.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=22&hpos=22&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.453081,4.4274383
Résidence L'Oiseau des Mers,9.8,"Résidence L'Oiseau des Mers in Saintes-Maries-de-la-Mer offers a 4-star apartment with a terrace and free WiFi. Guests enjoy air-conditioning, a private bathroom, and a fully equipped kitchen.","20 Avenue d'Arles, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/residence-l-oiseau-des-mers.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=21&hpos=21&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.4540501,4.427996
Les Rizières,9.0,"Set by a pond, Les Rizières is a hotel situated 2.8 km from Saintes-Maries-de-la-Mer and 2.4 km from Pont De Gau Ornithological Park with its pink flamingos. All the rooms are situated at ground-level around a patio planted with trees.

Air-conditioning, satellite TV and a minibar feature in the rooms. Free WiFi internet access is available throughout the hotel.

Less than 10 km from Les Rizières is the Camargue National Park and the sea is just 2.8 km away.

Please note that a maximum of  1 pet is allowed per room.  Please note that the property can only allow pets with a maximum weight of 15 kilos. An extra charge may apply.","2141 Route D'Arles, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/les-rizieres.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=20&hpos=20&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.47103999099344,4.410586953163147
Mas du Clos de la Barque,7.4,"Mas du Clos de la Barque in Saintes-Maries-de-la-Mer offers a ground-floor apartment with a private entrance. The property features a garden and terrace, complemented by free WiFi.","Mas du Clos de la Barque bac du sauvage, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/mas-du-clos-de-la-barque.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=19&hpos=19&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.48375941616,4.387740005349
les deux pins,9.2,"Les Deux Pins in Saintes-Maries-de-la-Mer offers a sun terrace, garden, open-air bath, seasonal outdoor swimming pool, and free WiFi. Guests can also enjoy a public bath, outdoor play area, outdoor seating, bicycle parking, and barbecue facilities.","81 cabane de cambon, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/les-deux-pins-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=18&hpos=18&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.51745414613,4.373770185181
Domaine du Soleil Couchant,9.1,"Domaine du Soleil Couchant offers a serene holiday home experience in Saintes-Maries-de-la-Mer. Guests enjoy a sun terrace, lush garden, and a seasonal outdoor swimming pool. Free WiFi is available throughout the property.","920 Chemin Bas des Launes, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/domaine-du-soleil-couchant.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=17&hpos=17&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.4711103,4.4097318
"Appartement ""La Rose des Vents""",9.4,"Appartement ""La Rose des Vents"" in Saintes-Maries-de-la-Mer offers direct beachfront access and a sun terrace. Guests can relax by the sea and enjoy free WiFi throughout the apartment.","N°40, bâtimentB rue carriero di courrejou, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/appartement-avec-parking-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=16&hpos=16&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.454894706347,4.429735886807
Camping Le Clos du Rhône,8.6,"Camping Le Clos du Rhône in Saintes-Maries-de-la-Mer offers direct beachfront access with Clos Du Rhone Beach just a 2-minute walk away. Guests enjoy sea views and a sun terrace, perfect for relaxation.","RD 38, route d aigues mortes, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/camping-le-clos-du-rhone.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=15&hpos=15&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.448877916097,4.401684040041
Appartement calme à deux pas de la mer,8.8,"Appartement calme à deux pas de la mer in Saintes-M-de-la-Mer offers a ground-floor apartment with one bedroom and a living room. The property features a terrace, kitchenette, and a private entrance.","rez de chaussée 10 carriero dou pounentau, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/appartement-calme-a-deux-pas-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=14&hpos=14&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.455638511333,4.434994942077
Les Ondines,10,"Les Ondines in Saintes-Maries-de-la-Mer offers a holiday home with two bedrooms, a bathroom, and a spacious living room. Guests can enjoy a terrace and a garden, perfect for relaxation.","28 Rue Louis Pasteur, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/les-ondines-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=13&hpos=13&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.4518875,4.43168
Le Castelet,6.6,"This hotel is located in Saintes-Maries-de-la-Mer, just 60 metres from the Mediterranean Sea and 30 metres from the Laune Lake. It features a cocktail bar with a flower-filled terrace.

The guest rooms at Le Castelet are equipped with free Wi-Fi access and TVs. Each has a private bathroom with showers and most have private toilets. The hotel serves a continental breakfast every morning in the dining room.

Le Castelet is just a 15-minute drive from the Camargue National Park and Arles is a 35-minute drive away. Montpellier is approximately 50 km from the hotel.","10 Rue Des Launes, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/le-castelet-les-saintes-maries-de-la-mer.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=12&hpos=12&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.451349492721796,4.425076246261597
Appartement Camargue,7.6,"Appartement Camargue in Saintes-Maries-de-la-Mer offers a one-bedroom apartment with a terrace and balcony. The living room includes a sofa bed and a dining table, while the kitchen is equipped with modern appliances.","Les impériaux III, appartement n°15 1 Place des Impériaux, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/appartement-camargue.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=11&hpos=11&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.453735,4.429859
Hôtel Le Dauphin Bleu,8.5,"Located 50 metres from the beach, Le Dauphin Bleu faces the Mediterranean Sea and is 400 metres from the centre of Saintes-Maries-de-la-Mer's historic old town. The hotel offers free WiFi in the guest rooms.

All rooms are air-conditioned and have a flat-screen TV, a private bathroom and some have sea views.

Situated in the Rhône delta, this hotel is just 700 metres from a fortified church dating from the Middle Ages. The local area also offers water sports such as windsurfing. Le Dauphin Bleu is 56.1km from Montpelier Airport.","31 Avenue Gilbert Leroy, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/le-dauphin-bleu.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=10&hpos=10&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.452414999999995,4.433653400000026
Abrivado,8.7,"Set in the Camargue Regional Park, Abrivado is an air-conditioned hotel located beside the harbour in the town of Saintes-Maries-de-la-Mer. It is 50 metres from the beach and the surrounding shops. Free WiFi access is provided in the guest rooms.

A TV is included in the rooms, which feature a simple décor. 12 of the rooms offer a sea view and 6 of them also feature a private furnished terrace. The private bathrooms include a hairdryer.

A continental breakfast is offered every morning at the hotel Abrivado for an extra charge.

Low-cost public parking is available nearby, and you can visit Arles, located 40 km away. Montpellier Airport is 52 km from the hotel. Public parking is available nearby.","2, Avenue Theodore Aubanel, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/abrivado.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=9&hpos=9&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.45033695444248,4.426224231719971
Hotel La Tramontane,9.0,"Hotel La Tramontane welcomes you in Saintes-Maries-de-la-Mer, in the heart of the Camargues area. It offers individually-decorated rooms leading to the outdoor swimming pool, the garden and the private pond.

Soundproofed and air-conditioned, the guest rooms all feature a television and Wi-Fi access. They are decorated in a typical Provencal style and feature a private terrace overlooking the garden and the swimming pool.

We will have the pleasure to serve you on your terrace, at sunset, an aperitif accompanied by tapas to satisfy your gluttony or your appetite.

Free private secured parking is available on site.","94 Chemin Bas de Dromar, 13460 Saintes-Maries-de-la-Mer, France",https://www.booking.com/hotel/fr/la-tramontane.en-gb.html?aid=304142&label=gen173nr-10CAQoggJCH3NlYXJjaF9zYWludGVzIG1hcmllcyBkZSBsYSBtZXJIM1gEaE2IAQGYATO4ARfIAQzYAQPoAQH4AQGIAgGoAgG4AoeF9tAGwAIB0gIkOWNmNjVjYTgtMDY3ZC00YTNlLWFmM2YtMmE5ZDg2OTk1NjFh2AIB4AIB&sid=48a5b57dc25d69adf4e9ed0fa021f100&dist=0&group_adults=2&group_children=0&hapos=8&hpos=8&no_rooms=1&req_adults=2&req_children=0&room1=A%2CA&sb_price_type=total&sr_order=popularity&srepoch=1780318858&srpvid=a0ca5b83d5c2041d&type=total&ucfs=1&,Saintes Maries De La Mer,43.4726010948223,4.410120248794556
